headers,moves,lichess_id,white_elo,black_elo,ECO,opening_name,event,player_color,score
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/AlSIizm2', 'Date': '2022.04.05', 'Round': '?', 'White': 'Zurbaran', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2022.04.05', 'UTCTime': '15:07:21', 'WhiteElo': '1526', 'BlackElo': '1470', 'WhiteRatingDiff': '-7', 'BlackRatingDiff': '+7', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C50', 'Opening': 'Italian Game: Giuoco Pianissimo, Normal', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8c5', 'd2d3', 'g8f6', 'f3g5', 'e8g8', 'h2h4', 'd7d5', 'e4d5', 'f6d5', 'c4d5', 'd8d5', 'e1g1', 'h7h6', 'c2c4', 'd5d4', 'g5f3', 'd4g4', 'c1e3', 'c5e3', 'f2e3', 'c6e7', 'f3e5', 'g4h4', 'f1f4', 'h4g5']",https://lichess.org/AlSIizm2,1526.0,1470.0,C50,"Italian Game: Giuoco Pianissimo, Normal",Rated Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/sk29781G', 'Date': '2022.04.05', 'Round': '?', 'White': 'suyog2703', 'Black': 'Apendra', 'Result': '1-0'}, '_others': {'UTCDate': '2022.04.05', 'UTCTime': '13:01:55', 'WhiteElo': '1486', 'BlackElo': '1476', 'WhiteRatingDiff': '+6', 'BlackRatingDiff': '-6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'D00', 'Opening': ""Queen's Pawn Game: Accelerated London System"", 'Termination': 'Time forfeit'}}","['d2d4', 'd7d5', 'c1f4', 'f7f5', 'e2e3', 'g8f6', 'g1f3', 'g7g6', 'c2c3', 'f8g7', 'd1c2', 'e8g8', 'b1d2', 'b8c6', 'h2h4', 'e7e6', 'f4g5', 'f8e8', 'h4h5', 'e6e5', 'h5g6', 'h7g6', 'f3e5', 'c6e5', 'd4e5', 'e8e5', 'd2f3', 'e5e8', 'f3d4', 'c7c5']",https://lichess.org/sk29781G,1486.0,1476.0,D00,Queen's Pawn Game: Accelerated London System,Rated Bullet game,Black,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/LJYRVEfa', 'Date': '2022.04.05', 'Round': '?', 'White': 'Apendra', 'Black': 'Jamorayo', 'Result': '1-0'}, '_others': {'UTCDate': '2022.04.05', 'UTCTime': '13:00:29', 'WhiteElo': '1470', 'BlackElo': '1479', 'WhiteRatingDiff': '+6', 'BlackRatingDiff': '-6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'B01', 'Opening': 'Scandinavian Defense: Valencian Variation', 'Termination': 'Normal'}}","['e2e4', 'd7d5', 'e4d5', 'd8d5', 'b1c3', 'd5d8', 'g1f3', 'e7e6', 'd2d4', 'b7b6', 'f1d3', 'c8b7', 'e1g1', 'b8c6', 'c1g5', 'd8e7', 'g5e7', 'f8e7', 'h2h3', 'e8c8', 'c3b5', 'g8f6', 'b5a7', 'c6a7', 'c2c3', 'd8d7', 'd1e2', 'h8d8', 'f3e5', 'd7d6']",https://lichess.org/LJYRVEfa,1470.0,1479.0,B01,Scandinavian Defense: Valencian Variation,Rated Bullet game,White,1.0
"{'_tag_roster': {'Event': 'Rated Blitz game', 'Site': 'https://lichess.org/KFIgUW9T', 'Date': '2022.04.05', 'Round': '?', 'White': 'almess', 'Black': 'Apendra', 'Result': '1-0'}, '_others': {'UTCDate': '2022.04.05', 'UTCTime': '12:25:05', 'WhiteElo': '1684', 'BlackElo': '1781', 'WhiteRatingDiff': '+7', 'BlackRatingDiff': '-8', 'Variant': 'Standard', 'TimeControl': '180+2', 'ECO': 'C45', 'Opening': 'Scotch Game: Schmidt Variation', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'd2d4', 'e5d4', 'f3d4', 'g8f6', 'b1c3', 'f8b4', 'd4c6', 'b7c6', 'f1d3', 'd7d5', 'e1g1', 'b4c3', 'b2c3', 'd5e4', 'f1e1', 'e8g8', 'd3c4', 'd8d1', 'e1d1', 'c8e6', 'c4b3', 'a7a5', 'a2a4', 'f8d8', 'c1f4', 'f6d5']",https://lichess.org/KFIgUW9T,1684.0,1781.0,C45,Scotch Game: Schmidt Variation,Rated Blitz game,Black,0.0
"{'_tag_roster': {'Event': 'Rated Blitz game', 'Site': 'https://lichess.org/RJAgLrOX', 'Date': '2022.04.05', 'Round': '?', 'White': 'Apendra', 'Black': 'IndigoEngun', 'Result': '1-0'}, '_others': {'UTCDate': '2022.04.05', 'UTCTime': '12:12:32', 'WhiteElo': '1775', 'BlackElo': '1775', 'WhiteRatingDiff': '+6', 'BlackRatingDiff': '-7', 'Variant': 'Standard', 'TimeControl': '180+2', 'ECO': 'C29', 'Opening': 'Vienna Game: Vienna Gambit', 'Termination': 'Normal'}}","['e2e4', 'e7e5', 'b1c3', 'g8f6', 'f2f4', 'e5f4', 'e4e5', 'f6g8', 'g1f3', 'd7d6', 'd2d4', 'c8g4', 'd1e2', 'g4f3', 'g2f3', 'd8h4', 'e1d1', 'f8e7', 'e5d6', 'c7d6', 'c3d5', 'b8c6', 'd5c7', 'e8d7', 'c7a8', 'g8f6', 'e2b5', 'h8b8', 'f1d3', 'g7g6']",https://lichess.org/RJAgLrOX,1775.0,1775.0,C29,Vienna Game: Vienna Gambit,Rated Blitz game,White,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/4x7tA5MY', 'Date': '2022.04.05', 'Round': '?', 'White': 'ShivenOjha', 'Black': 'Apendra', 'Result': '1-0'}, '_others': {'UTCDate': '2022.04.05', 'UTCTime': '11:08:11', 'WhiteElo': '1477', 'BlackElo': '1476', 'WhiteRatingDiff': '+6', 'BlackRatingDiff': '-6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C50', 'Opening': 'Italian Game: Giuoco Pianissimo, Italian Four Knights Variation', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8c5', 'b1c3', 'g8f6', 'd2d3', 'e8g8', 'e1g1', 'd7d6', 'c1e3', 'c5b6', 'd3d4', 'c6a5', 'd4e5', 'a5c4', 'e5f6', 'c4e3', 'f2e3', 'b6e3', 'g1h1', 'd8f6', 'f3d4', 'f6d4', 'd1d4', 'e3d4', 'a1d1', 'd4c3']",https://lichess.org/4x7tA5MY,1477.0,1476.0,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation",Rated Bullet game,Black,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/kWI0N9Jx', 'Date': '2022.04.05', 'Round': '?', 'White': 'Apendra', 'Black': 'Lucilfer5', 'Result': '0-1'}, '_others': {'UTCDate': '2022.04.05', 'UTCTime': '06:35:17', 'WhiteElo': '1482', 'BlackElo': '1474', 'WhiteRatingDiff': '-6', 'BlackRatingDiff': '+6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'B09', 'Opening': 'Pirc Defense: Austrian Attack, Unzicker Attack', 'Termination': 'Time forfeit'}}","['e2e4', 'd7d6', 'd2d4', 'g8f6', 'b1c3', 'g7g6', 'f2f4', 'f8g7', 'g1f3', 'e8g8', 'e4e5', 'd6e5', 'f4e5', 'f6d7', 'f1c4', 'b8c6', 'e1g1', 'f8e8', 'c1g5', 'h7h6', 'g5e3', 'a8b8', 'd1d2', 'b7b6', 'e3h6', 'c8b7', 'h6g7', 'g8g7', 'c4b3', 'e8h8']",https://lichess.org/kWI0N9Jx,1482.0,1474.0,B09,"Pirc Defense: Austrian Attack, Unzicker Attack",Rated Bullet game,White,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/V4UZ1EVL', 'Date': '2022.04.05', 'Round': '?', 'White': 'Apendra', 'Black': 'yoha44', 'Result': '1-0'}, '_others': {'UTCDate': '2022.04.05', 'UTCTime': '06:33:23', 'WhiteElo': '1476', 'BlackElo': '1469', 'WhiteRatingDiff': '+6', 'BlackRatingDiff': '-6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C28', 'Opening': 'Vienna Game: Stanley Variation, Three Knights Variation', 'Termination': 'Normal'}}","['e2e4', 'e7e5', 'b1c3', 'b8c6', 'f1c4', 'g8f6', 'f2f4', 'e5f4', 'g1f3', 'd7d6', 'd2d4', 'c8g4', 'e1g1', 'd8d7', 'c1f4', 'h7h5', 'e4e5', 'd6e5', 'd4e5', 'f8c5', 'g1h1', 'd7d1', 'a1d1', 'f6d7', 'f1e1', 'e8c8', 'c4f7', 'd7e5', 'd1d8', 'h8d8']",https://lichess.org/V4UZ1EVL,1476.0,1469.0,C28,"Vienna Game: Stanley Variation, Three Knights Variation",Rated Bullet game,White,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/NNfWPMEH', 'Date': '2022.04.04', 'Round': '?', 'White': 'Alb1rio', 'Black': 'Apendra', 'Result': '1-0'}, '_others': {'UTCDate': '2022.04.04', 'UTCTime': '15:01:17', 'WhiteElo': '1484', 'BlackElo': '1482', 'WhiteRatingDiff': '+5', 'BlackRatingDiff': '-6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'A85', 'Opening': ""Dutch Defense: Queen's Knight Variation"", 'Termination': 'Time forfeit'}}","['d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'g7g6', 'g1f3', 'f8g7', 'c1g5', 'd7d6', 'e2e3', 'e8g8', 'f1e2', 'b8c6', 'e1g1', 'e7e5', 'd4e5', 'd6e5', 'd1d8', 'f8d8', 'e3e4', 'f5e4', 'c3e4', 'g8f7', 'e4f6', 'g7f6', 'g5f6', 'f7f6', 'a1d1', 'c8e6']",https://lichess.org/NNfWPMEH,1484.0,1482.0,A85,Dutch Defense: Queen's Knight Variation,Rated Bullet game,Black,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/NkC4L9bm', 'Date': '2022.04.04', 'Round': '?', 'White': 'Hamburgerin1887', 'Black': 'Apendra', 'Result': '1-0'}, '_others': {'UTCDate': '2022.04.04', 'UTCTime': '09:46:34', 'WhiteElo': '1465', 'BlackElo': '1488', 'WhiteRatingDiff': '+6', 'BlackRatingDiff': '-6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C25', 'Opening': 'Vienna Gambit, with Max Lange Defense: Knight Variation', 'Termination': 'Normal'}}","['e2e4', 'e7e5', 'b1c3', 'b8c6', 'f2f4', 'e5f4', 'g1f3', 'f8b4', 'f1b5', 'b4c3', 'b2c3', 'd7d6', 'd2d4', 'a7a6', 'b5c6', 'b7c6', 'c1f4', 'g8f6', 'e1g1', 'e8g8', 'd1d3', 'c8g4', 'f4g5', 'h7h6', 'g5h4', 'g7g5', 'f3g5', 'h6g5', 'h4g5', 'g8g7']",https://lichess.org/NkC4L9bm,1465.0,1488.0,C25,"Vienna Gambit, with Max Lange Defense: Knight Variation",Rated Bullet game,Black,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/dmXllKJk', 'Date': '2022.04.04', 'Round': '?', 'White': 'Omer1045', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2022.04.04', 'UTCTime': '09:45:03', 'WhiteElo': '1429', 'BlackElo': '1483', 'WhiteRatingDiff': '-4', 'BlackRatingDiff': '+5', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C33', 'Opening': ""King's Gambit Accepted: Polerio Gambit"", 'Termination': 'Normal'}}","['e2e4', 'e7e5', 'f2f4', 'e5f4', 'd2d4', 'b8c6', 'd4d5', 'c6e7', 'c1f4', 'g8f6', 'e4e5', 'f6d5', 'b1c3', 'd5f4', 'g1f3', 'd7d6', 'f1b5', 'c8d7', 'b5d7', 'd8d7', 'e5d6', 'd7d6', 'd1d6', 'c7d6', 'e1g1', 'e8c8', 'g2g3', 'f4g6', 'a1d1', 'e7c6']",https://lichess.org/dmXllKJk,1429.0,1483.0,C33,King's Gambit Accepted: Polerio Gambit,Rated Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/LEpvouHZ', 'Date': '2022.04.04', 'Round': '?', 'White': 'Apendra', 'Black': 'ekolet', 'Result': '0-1'}, '_others': {'UTCDate': '2022.04.04', 'UTCTime': '09:43:01', 'WhiteElo': '1489', 'BlackElo': '1464', 'WhiteRatingDiff': '-6', 'BlackRatingDiff': '+6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C28', 'Opening': 'Vienna Game: Stanley Variation, Three Knights Variation', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e5', 'b1c3', 'b8c6', 'f1c4', 'g8f6', 'f2f4', 'd7d6', 'g1f3', 'c8g4', 'h2h3', 'g4f3', 'd1f3', 'c6d4', 'f3d1', 'e5f4', 'd2d3', 'f8e7', 'c1f4', 'e8g8', 'e1g1', 'd4e6', 'c4e6', 'f7e6', 'f4g5', 'f6d7', 'g5e7', 'd8e7', 'f1f8', 'a8f8']",https://lichess.org/LEpvouHZ,1489.0,1464.0,C28,"Vienna Game: Stanley Variation, Three Knights Variation",Rated Bullet game,White,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/FZBLx230', 'Date': '2022.04.01', 'Round': '?', 'White': 'Apendra', 'Black': 'Perineum1', 'Result': '1-0'}, '_others': {'UTCDate': '2022.04.01', 'UTCTime': '13:41:00', 'WhiteElo': '1483', 'BlackElo': '1484', 'WhiteRatingDiff': '+6', 'BlackRatingDiff': '-5', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C25', 'Opening': 'Vienna Game: Anderssen Defense', 'Termination': 'Normal'}}","['e2e4', 'e7e5', 'b1c3', 'f8c5', 'f1c4', 'd8f6', 'f2f4', 'e5f4', 'g1f3', 'd7d5', 'c4d5', 'g7g5', 'd2d4', 'c5b6', 'e4e5', 'f6h6', 'h2h4', 'g5g4', 'f3g1', 'c8f5', 'g1e2', 'g8e7', 'c1f4', 'h6f8', 'd1d2', 'e7d5', 'c3d5', 'b8d7', 'd5b6', 'a7b6']",https://lichess.org/FZBLx230,1483.0,1484.0,C25,Vienna Game: Anderssen Defense,Rated Bullet game,White,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/57UXUJ7l', 'Date': '2022.04.01', 'Round': '?', 'White': 'AminNazari', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2022.04.01', 'UTCTime': '13:39:11', 'WhiteElo': '1413', 'BlackElo': '1479', 'WhiteRatingDiff': '-4', 'BlackRatingDiff': '+4', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'A84', 'Opening': 'Dutch Defense', 'Termination': 'Normal'}}","['d2d4', 'f7f5', 'c2c4', 'g7g6', 'b1c3', 'g8f6', 'g1f3', 'f8g7', 'c1g5', 'e8g8', 'g5f6', 'g7f6', 'e2e3', 'd7d6', 'f1d3', 'b8c6', 'e1g1', 'e7e5', 'f1e1', 'e5e4', 'd4d5', 'c6e7', 'f3d4', 'e4d3', 'd1d3', 'f6d4', 'e3d4', 'c7c6', 'e1e2', 'c6d5']",https://lichess.org/57UXUJ7l,1413.0,1479.0,A84,Dutch Defense,Rated Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/ugFhWjjU', 'Date': '2022.04.01', 'Round': '?', 'White': 'Apendra', 'Black': 'KevzAckerman', 'Result': '0-1'}, '_others': {'UTCDate': '2022.04.01', 'UTCTime': '13:38:46', 'WhiteElo': '1484', 'BlackElo': '1468', 'WhiteRatingDiff': '-5', 'BlackRatingDiff': '+9', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C28', 'Opening': 'Vienna Game: Stanley Variation, Three Knights Variation', 'Termination': 'Normal'}}","['e2e4', 'e7e5', 'b1c3', 'b8c6', 'f1c4', 'g8f6', 'f2f4', 'e5f4', 'e4e5', 'c6e5', 'g1f3', 'e5c4']",https://lichess.org/ugFhWjjU,1484.0,1468.0,C28,"Vienna Game: Stanley Variation, Three Knights Variation",Rated Bullet game,White,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/52YexEkt', 'Date': '2022.04.01', 'Round': '?', 'White': 'Odeanathus', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2022.04.01', 'UTCTime': '09:39:26', 'WhiteElo': '1543', 'BlackElo': '1478', 'WhiteRatingDiff': '-8', 'BlackRatingDiff': '+6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C34', 'Opening': ""King's Gambit Accepted: MacLeod Defense"", 'Termination': 'Normal'}}","['e2e4', 'e7e5', 'f2f4', 'b8c6', 'g1f3', 'e5f4', 'f1b5', 'a7a6', 'b5a4', 'b7b5', 'a4b3', 'f8c5', 'c2c3', 'd7d6', 'd2d4', 'c5a7', 'c1f4', 'g8f6', 'b1d2', 'e8g8', 'e1g1', 'c8g4', 'g1h1', 'g4f3', 'd2f3', 'f6e4', 'b3c2', 'e4f6', 'f3g5', 'h7h6']",https://lichess.org/52YexEkt,1543.0,1478.0,C34,King's Gambit Accepted: MacLeod Defense,Rated Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/dxe7Lzi1', 'Date': '2022.04.01', 'Round': '?', 'White': 'Severus12', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2022.04.01', 'UTCTime': '09:37:09', 'WhiteElo': '1479', 'BlackElo': '1472', 'WhiteRatingDiff': '-6', 'BlackRatingDiff': '+6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'A00', 'Opening': 'Hungarian Opening', 'Termination': 'Time forfeit'}}","['g2g3', 'e7e5', 'f1g2', 'd7d5', 'e2e3', 'g8f6', 'g1f3', 'e5e4', 'f3h4', 'f8e7', 'e1g1', 'f6d7', 'h4f5', 'e8g8', 'f5d4', 'd7f6', 'd2d3', 'c7c5', 'd4e2', 'e4d3', 'c2d3', 'b8c6', 'e3e4', 'd5e4', 'd3e4', 'd8d1', 'f1d1', 'c8g4', 'd1e1', 'a8d8']",https://lichess.org/dxe7Lzi1,1479.0,1472.0,A00,Hungarian Opening,Rated Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/4YredkB6', 'Date': '2022.04.01', 'Round': '?', 'White': 'Apendra', 'Black': 'bierus17', 'Result': '1-0'}, '_others': {'UTCDate': '2022.04.01', 'UTCTime': '09:34:59', 'WhiteElo': '1466', 'BlackElo': '1491', 'WhiteRatingDiff': '+6', 'BlackRatingDiff': '-6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C28', 'Opening': 'Vienna Game: Stanley Variation, Three Knights Variation', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e5', 'b1c3', 'b8c6', 'f1c4', 'g8f6', 'f2f4', 'f8b4', 'd2d3', 'd7d6', 'f4e5', 'd6e5', 'g1f3', 'e8g8', 'e1g1', 'c8g4', 'h2h3', 'g4h5', 'c1g5', 'a7a6', 'a2a3', 'b4c3', 'b2c3', 'b7b5', 'c4b3', 'h7h6', 'g5h4', 'a6a5', 'd1d2', 'a5a4']",https://lichess.org/4YredkB6,1466.0,1491.0,C28,"Vienna Game: Stanley Variation, Three Knights Variation",Rated Bullet game,White,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/bqjSN7K2', 'Date': '2022.04.01', 'Round': '?', 'White': 'Apendra', 'Black': 'Panoramixireplacable', 'Result': '1-0'}, '_others': {'UTCDate': '2022.04.01', 'UTCTime': '09:32:50', 'WhiteElo': '1462', 'BlackElo': '1352', 'WhiteRatingDiff': '+4', 'BlackRatingDiff': '-4', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'B22', 'Opening': 'Sicilian Defense: Alapin Variation', 'Termination': 'Time forfeit'}}","['e2e4', 'c7c5', 'c2c3', 'e7e6', 'd2d4', 'g8e7', 'g1f3', 'g7g6', 'f1d3', 'f8g7', 'e1g1', 'e8g8', 'c1e3', 'b8c6', 'd4d5', 'e6d5', 'e4d5', 'c6e5', 'f3e5', 'g7e5', 'c3c4', 'd7d6', 'b1c3', 'b7b6', 'e3h6', 'f8e8', 'd1f3', 'e7f5', 'd3f5', 'c8f5']",https://lichess.org/bqjSN7K2,1462.0,1352.0,B22,Sicilian Defense: Alapin Variation,Rated Bullet game,White,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/8027ccCC', 'Date': '2022.04.01', 'Round': '?', 'White': 'FakeRavi69', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2022.04.01', 'UTCTime': '06:56:47', 'WhiteElo': '1507', 'BlackElo': '1455', 'WhiteRatingDiff': '-6', 'BlackRatingDiff': '+7', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C25', 'Opening': 'Vienna Game: Max Lange Defense', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e5', 'b1c3', 'b8c6', 'f1c4', 'f8c5', 'd1g4', 'e8f8', 'd2d3', 'd7d5', 'g4f3', 'd5c4', 'c3d5', 'c4d3', 'g1h3', 'd3c2', 'c1g5', 'f7f6', 'e1g1', 'c6d4', 'f3c3', 'b7b6', 'f1e1', 'g8e7', 'g5e3', 'e7d5', 'e4d5', 'd4b5', 'c3b3', 'c5e3']",https://lichess.org/8027ccCC,1507.0,1455.0,C25,Vienna Game: Max Lange Defense,Rated Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/GPZLJKou', 'Date': '2022.04.01', 'Round': '?', 'White': 'Apendra', 'Black': 'goblebun', 'Result': '0-1'}, '_others': {'UTCDate': '2022.04.01', 'UTCTime': '06:54:29', 'WhiteElo': '1461', 'BlackElo': '1426', 'WhiteRatingDiff': '-6', 'BlackRatingDiff': '+7', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'B00', 'Opening': 'Owen Defense', 'Termination': 'Normal'}}","['e2e4', 'b7b6', 'b1c3', 'c8b7', 'd2d4', 'e7e6', 'f2f4', 'g8f6', 'g1f3', 'f6e4', 'c3e4', 'b7e4', 'c2c3', 'b8c6', 'f1e2', 'e4g6', 'e1g1', 'f8d6', 'f3e5', 'c6e5', 'f4e5', 'd6e7', 'e2d3', 'g6d3', 'd1d3', 'd7d6', 'd3f3', 'd6e5', 'f3f7', 'e8d7']",https://lichess.org/GPZLJKou,1461.0,1426.0,B00,Owen Defense,Rated Bullet game,White,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/wjstq3F4', 'Date': '2022.03.31', 'Round': '?', 'White': 'Apendra', 'Black': 'FRS1991', 'Result': '1-0'}, '_others': {'UTCDate': '2022.03.31', 'UTCTime': '14:57:51', 'WhiteElo': '1455', 'BlackElo': '1483', 'WhiteRatingDiff': '+6', 'BlackRatingDiff': '-6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C25', 'Opening': 'Vienna Game: Omaha Gambit', 'Termination': 'Normal'}}","['e2e4', 'd7d6', 'b1c3', 'e7e5', 'f2f4', 'b8c6', 'f4e5', 'c6e5', 'g1f3', 'g8f6', 'd2d4', 'e5f3', 'd1f3', 'f8e7', 'f1c4', 'e8g8', 'e1g1', 'c8g4', 'f3e3', 'c7c6', 'h2h3', 'g4d7', 'e4e5', 'f6d5', 'c3d5', 'c6d5', 'c4d5', 'd7c6', 'd5c6', 'b7c6']",https://lichess.org/wjstq3F4,1455.0,1483.0,C25,Vienna Game: Omaha Gambit,Rated Bullet game,White,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/wa9q4mfb', 'Date': '2022.03.31', 'Round': '?', 'White': 'FRS1991', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2022.03.31', 'UTCTime': '14:57:08', 'WhiteElo': '1490', 'BlackElo': '1449', 'WhiteRatingDiff': '-7', 'BlackRatingDiff': '+6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'D02', 'Opening': ""Queen's Pawn Game: Zukertort Variation"", 'Termination': 'Normal'}}","['d2d4', 'd7d5', 'g1f3', 'c8f5', 'b1c3', 'g8f6', 'c1g5', 'b8c6', 'e2e3', 'e7e6', 'f1b5', 'f8e7', 'f3e5', 'e8g8', 'b5c6', 'b7c6', 'e5c6', 'd8d6', 'c6e7', 'd6e7', 'g5f6', 'e7f6', 'd1d2', 'a8b8', 'e1c1', 'f6e7', 'f2f3', 'e7b4', 'g2g4', 'b4b2']",https://lichess.org/wa9q4mfb,1490.0,1449.0,D02,Queen's Pawn Game: Zukertort Variation,Rated Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/GnzFgdOn', 'Date': '2022.03.31', 'Round': '?', 'White': 'Apendra', 'Black': 'FRS1991', 'Result': '0-1'}, '_others': {'UTCDate': '2022.03.31', 'UTCTime': '14:55:04', 'WhiteElo': '1454', 'BlackElo': '1485', 'WhiteRatingDiff': '-5', 'BlackRatingDiff': '+5', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C01', 'Opening': 'French Defense: Exchange Variation', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e6', 'd2d4', 'd7d5', 'e4d5', 'e6d5', 'g1f3', 'c8g4', 'h2h3', 'g4f3', 'd1f3', 'g8f6', 'f1b5', 'c7c6', 'b5d3', 'f8d6', 'e1g1', 'e8g8', 'c2c3', 'b8d7', 'c1g5', 'c6c5', 'd4c5', 'd6c5', 'b1d2', 'd8c7', 'd2b3', 'c5d6', 'f1e1', 'h7h6']",https://lichess.org/GnzFgdOn,1454.0,1485.0,C01,French Defense: Exchange Variation,Rated Bullet game,White,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/gVArPipd', 'Date': '2022.03.31', 'Round': '?', 'White': 'FRS1991', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2022.03.31', 'UTCTime': '14:53:18', 'WhiteElo': '1491', 'BlackElo': '1447', 'WhiteRatingDiff': '-6', 'BlackRatingDiff': '+7', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C50', 'Opening': 'Italian Game: Classical Variation, Albin Gambit', 'Termination': 'Normal'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8c5', 'e1g1', 'g8f6', 'c2c3', 'd7d6', 'd2d4', 'e5d4', 'c3d4', 'c5b6', 'e4e5', 'd6e5', 'd4e5', 'd8d1', 'f1d1', 'f6d7', 'b1c3', 'd7e5', 'f3e5', 'c6e5', 'c1f4', 'e5c4', 'd1e1', 'c8e6', 'c3b5', 'e8g8']",https://lichess.org/gVArPipd,1491.0,1447.0,C50,"Italian Game: Classical Variation, Albin Gambit",Rated Bullet game,Black,1.0
